product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
58727e154e8e85d84052cd22b0136c84,esporte_lazer,39.0,190.0,1.0,1175.0,31.0,22.0,19.0
9d49ed52b4ab22845825384114799748,relogios_presentes,54.0,657.0,2.0,225.0,16.0,11.0,11.0
24908bd1bd10700a84f4fd551a3a52b4,cama_mesa_banho,45.0,530.0,6.0,950.0,30.0,20.0,26.0
cc971e0365873137b8bef2ebad633e6f,cool_stuff,54.0,1001.0,1.0,2400.0,42.0,25.0,15.0
a0b706aace06abff783f614e8b01b760,beleza_saude,32.0,461.0,1.0,500.0,19.0,16.0,16.0
4c6a40b5fdcc849875c3d0b3144ea1f5,eletronicos,54.0,680.0,1.0,300.0,17.0,12.0,17.0
2d2600c283c0c1af0528fd84c14a2c28,bebes,32.0,467.0,2.0,4117.0,60.0,15.0,49.0
2948658cb6abc82847412be7201bfc4c,beleza_saude,59.0,1030.0,5.0,3500.0,36.0,25.0,21.0
0640a217fe729c5b8f61fd475f1fc22c,telefonia,60.0,786.0,5.0,350.0,17.0,4.0,12.0
28209b7aed95f7c0c9b9806f974a104e,,,,,500.0,30.0,4.0,15.0
3b42242085259cb66b6e577ae5173c76,cama_mesa_banho,33.0,1061.0,1.0,1600.0,26.0,21.0,23.0
7c1e2b3fa0233e46fb3bcdcb9919a72f,papelaria,24.0,853.0,4.0,3150.0,53.0,4.0,43.0
ce9b5e2f3503d1142f9c9866db452633,utilidades_domesticas,53.0,335.0,5.0,1800.0,30.0,50.0,30.0
0de1e69dff6f40f9f71be7034a8bb8d2,perfumaria,42.0,388.0,1.0,579.0,21.0,13.0,17.0
ab56392f9c4033a5857a8e2b0ff3be70,cama_mesa_banho,52.0,382.0,1.0,550.0,16.0,10.0,16.0
bda14a918da6a4fa9168277a57d59578,esporte_lazer,60.0,1569.0,3.0,1900.0,105.0,15.0,15.0
32bcebd1122da0e45ac11739dd7a1cad,automotivo,49.0,83.0,1.0,11800.0,48.0,22.0,48.0
642247ccf62585635cefa1bf09f59b94,cama_mesa_banho,25.0,180.0,2.0,900.0,30.0,4.0,40.0
98a20ac6ef3939598c38b1eb54fe1cae,eletrodomesticos,55.0,362.0,2.0,150.0,27.0,13.0,17.0
30715b45872148dd5322eb2989228a43,cama_mesa_banho,51.0,290.0,1.0,6050.0,40.0,32.0,40.0
8dcd68068a61eed3028761a74238dd1e,cama_mesa_banho,49.0,85.0,2.0,1400.0,44.0,22.0,31.0
f7dd5959f7e2832eb2acbfd9c2e2af19,fashion_bolsas_e_acessorios,28.0,673.0,1.0,100.0,17.0,7.0,12.0
a4fdd00347db855f614a18bf51606df5,esporte_lazer,43.0,772.0,1.0,1300.0,30.0,30.0,35.0
554e48b94bf084525ae0fb37b9ed7f84,informatica_acessorios,43.0,298.0,1.0,117.0,24.0,14.0,11.0
9fa1e97015f5c5e76add50079bb0ab44,perfumaria,37.0,337.0,1.0,400.0,20.0,20.0,20.0
1743a97176a0bff38a65331fae2306af,eletrodomesticos_2,35.0,96.0,1.0,11375.0,55.0,19.0,33.0
53db18171eeeead5f0a7ea398054c298,informatica_acessorios,58.0,1017.0,3.0,350.0,16.0,10.0,11.0
4308439e0d80d5fe03f17ba83b57c493,beleza_saude,61.0,3745.0,6.0,600.0,16.0,17.0,17.0
2ada60128014f639dffa4a481cd1255a,perfumaria,39.0,238.0,1.0,100.0,16.0,8.0,19.0
ce97756ef65b359ebb3e8ea9a0418123,moveis_decoracao,55.0,1156.0,5.0,1000.0,55.0,40.0,11.0
1697727d6c82c23c7149c6c773683d2c,esporte_lazer,37.0,264.0,2.0,2600.0,28.0,28.0,20.0
7612afaa8218e79b3011243ed9edea9c,esporte_lazer,53.0,1135.0,5.0,3450.0,40.0,100.0,20.0
3b037eb584c1cf92fb419eab507121c6,informatica_acessorios,53.0,502.0,3.0,1700.0,35.0,14.0,24.0
6b7739f782cb37f71cc80e8151ebd6ac,cool_stuff,51.0,404.0,2.0,1300.0,40.0,30.0,30.0
79351053555d5b98a09738e68f891f1a,cama_mesa_banho,60.0,269.0,1.0,3050.0,39.0,13.0,46.0
970e1ebb22b5c4e942ef9f57bbc3e416,construcao_ferramentas_construcao,53.0,1026.0,1.0,725.0,18.0,35.0,16.0
4396a21dbcffe535748c5df0f544b5de,cama_mesa_banho,53.0,332.0,2.0,1800.0,26.0,26.0,26.0
48390200e49b570705afb0bf9442ee5e,utilidades_domesticas,54.0,739.0,7.0,1050.0,16.0,20.0,30.0
b24af8bca8813bcde4140ff8562f5e47,telefonia,59.0,314.0,6.0,250.0,17.0,4.0,12.0
7425866c309c057d4a7a4631c78e84d1,informatica_acessorios,41.0,927.0,1.0,3300.0,32.0,23.0,23.0
d383c8cc29297315bf72d05f57604055,automotivo,60.0,1397.0,4.0,550.0,40.0,7.0,15.0
c4fc1d4489f664ce1c6c55b7089738b2,fashion_bolsas_e_acessorios,59.0,409.0,3.0,150.0,16.0,9.0,20.0
a0644c97f9915e9f442b94b4a5a2fa1b,cama_mesa_banho,54.0,570.0,1.0,1675.0,25.0,20.0,23.0
6b4738836ca838a18b9d08d35bf6b2b6,beleza_saude,60.0,1137.0,1.0,600.0,16.0,2.0,11.0
0c5193db708519e6b812ac8474898ffa,beleza_saude,60.0,621.0,2.0,363.0,16.0,4.0,11.0
a5db7a80a8d9c9d49050360fceb6ffd4,papelaria,47.0,84.0,1.0,300.0,28.0,16.0,28.0
43d9ce1b4573a087677c2bd656131b94,cama_mesa_banho,58.0,392.0,1.0,400.0,16.0,10.0,16.0
09cd1c07b1920158011ed5247fa5a65b,relogios_presentes,56.0,621.0,3.0,500.0,19.0,9.0,15.0
91e2aac5302f657c8fdf3040124d8809,papelaria,45.0,865.0,2.0,817.0,33.0,22.0,39.0
71b3b750619385c825054d16cd9584d0,moveis_decoracao,37.0,478.0,4.0,4450.0,34.0,6.0,28.0
facd7264a689baabdce2373c4feb2dca,eletronicos,60.0,1005.0,1.0,100.0,16.0,6.0,16.0
4dfb66a2572e0ce387cac89ce7a343e4,telefonia,54.0,1490.0,3.0,150.0,18.0,6.0,11.0
96ff741d2c7879406ec3054d6b2a11c8,relogios_presentes,49.0,578.0,6.0,200.0,16.0,2.0,11.0
f6863b4410e703a4182444a4ede2e7c2,esporte_lazer,55.0,282.0,2.0,1800.0,22.0,12.0,12.0
48e146e09757f4c6bc13be2f96dd0ec5,utilidades_domesticas,29.0,466.0,1.0,313.0,21.0,16.0,12.0
5a419dbf24a8c9718fe522b81c69f61a,cool_stuff,53.0,537.0,2.0,1800.0,34.0,5.0,34.0
1a26d40bdbef9cbc3e56226cb622f65e,eletroportateis,47.0,534.0,3.0,4683.0,30.0,40.0,31.0
526e3614968c6b294ebd9d53359ae202,moveis_decoracao,36.0,252.0,1.0,400.0,16.0,34.0,34.0
a3010804ffeb7111c30565419ff2824b,utilidades_domesticas,43.0,372.0,4.0,750.0,20.0,20.0,20.0
e940125d0a3c309f58f41cd21e39af06,eletronicos,55.0,287.0,3.0,10550.0,30.0,105.0,20.0
4e18c6967304419be650ad67237966ce,eletronicos,40.0,669.0,2.0,250.0,20.0,10.0,16.0
a009a84a95de59e574851aef710ee0f3,eletrodomesticos,60.0,953.0,3.0,100.0,30.0,10.0,15.0
0db4869ac8a908414823d44d742f5ba3,moveis_escritorio,47.0,1158.0,1.0,17000.0,63.0,58.0,24.0
8a268b8b0057a96777235e93d20ff37c,cool_stuff,47.0,291.0,2.0,400.0,20.0,10.0,20.0
19d1f95608edf8246e8891c90d9b211a,cool_stuff,51.0,458.0,4.0,1100.0,36.0,24.0,16.0
ccd4cfb944386e7ad91065a63f650b38,moveis_decoracao,49.0,616.0,1.0,850.0,30.0,35.0,30.0
8fc237f3709cf31cbe92dca0083b5681,instrumentos_musicais,45.0,405.0,1.0,200.0,16.0,16.0,11.0
57a2e16f66595e9242fd508a9f336125,ferramentas_jardim,34.0,1628.0,6.0,800.0,16.0,18.0,20.0
635812e3e457981e2dbc9739594fdb83,beleza_saude,53.0,2938.0,2.0,775.0,28.0,12.0,14.0
2c8e38b2b220b65a306d88444defb4fd,construcao_ferramentas_ferramentas,53.0,462.0,3.0,200.0,16.0,16.0,16.0
8e96fac79d538140a7b4adfa383f1ce3,utilidades_domesticas,57.0,1157.0,1.0,500.0,19.0,2.0,11.0
0cbca89e0ecfd4fe92dff4f1c27a0487,moveis_decoracao,42.0,660.0,6.0,14950.0,40.0,65.0,40.0
ba230fc7bcaa2f503c46d73098caeb66,eletrodomesticos_2,58.0,722.0,1.0,18250.0,45.0,95.0,25.0
990d135e28e075648cb7d83198fdccf4,bebes,29.0,764.0,1.0,340.0,19.0,22.0,17.0
ca0439ecf23442fd24fcaf4c62b85ed5,moveis_decoracao,63.0,3546.0,5.0,5200.0,45.0,13.0,28.0
719b8a11c153b5a391bd4cd11f0dc273,automotivo,33.0,542.0,1.0,750.0,16.0,21.0,16.0
8ae935cab2de3f74f4960de6ee604f90,utilidades_domesticas,44.0,396.0,1.0,350.0,25.0,15.0,25.0
7825a7c4f9edb6b219eb94c29e86e7b9,papelaria,59.0,504.0,6.0,800.0,22.0,7.0,15.0
7c68e7297c7df2535c9f0dcd61007f64,moveis_decoracao,63.0,361.0,3.0,300.0,16.0,5.0,11.0
0a8f26369822d83b82d0d3e87908fbd4,informatica_acessorios,41.0,393.0,2.0,250.0,19.0,5.0,13.0
e803ef47024070a7574ecfbe85999081,moveis_decoracao,44.0,362.0,3.0,300.0,35.0,27.0,11.0
8296481ad888f93f5dafcd25d65b09b8,cool_stuff,42.0,1022.0,2.0,1050.0,27.0,22.0,39.0
588531f8ec37e7d5ff5b7b22ea0488f8,pcs,55.0,3611.0,4.0,2750.0,16.0,31.0,39.0
cc62ab8550303ced5351594a4fd87884,beleza_saude,53.0,1228.0,2.0,500.0,18.0,16.0,14.0
0b426fbfa39b2ae1c7a4a12e9b9d104a,moveis_decoracao,60.0,1959.0,2.0,1400.0,69.0,11.0,11.0
d2fc2696871ca6b94af5deb0a8d5590d,livros_interesse_geral,32.0,1003.0,10.0,2500.0,17.0,25.0,12.0
0da9ffd92214425d880de3f94e74ce39,construcao_ferramentas_construcao,33.0,449.0,3.0,10900.0,39.0,12.0,42.0
9b6bfa37bf400cdadb8f867ce97855ae,telefonia,58.0,734.0,4.0,250.0,17.0,4.0,12.0
47ed478ee7b2696c2c49229fcad56e98,perfumaria,55.0,556.0,7.0,1800.0,26.0,26.0,35.0
48116a826b3a019f97c5fa8e8ce788a5,eletrodomesticos,59.0,237.0,1.0,1400.0,55.0,8.0,38.0
bc7952b8b83834a52bc73204ea2576f2,relogios_presentes,58.0,349.0,2.0,300.0,40.0,10.0,25.0
c389f712c4b4510bc997cee93e8b1a28,malas_acessorios,41.0,500.0,1.0,2965.0,41.0,27.0,34.0
1aaeaa2c5da72dcc8358011100dc5a26,utilidades_domesticas,60.0,516.0,2.0,400.0,18.0,2.0,18.0
73852ee3739732147010f2be732d597c,esporte_lazer,42.0,277.0,1.0,1147.0,25.0,21.0,19.0
173255396ec907ab516d3848dbcc98da,industria_comercio_e_negocios,58.0,869.0,2.0,27000.0,105.0,18.0,35.0
24dc9e724587e5bd160e891dc0e3699a,beleza_saude,59.0,2910.0,1.0,250.0,25.0,26.0,11.0
40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38.0,1324.0,1.0,4500.0,50.0,8.0,45.0
7ab21257ee876b3897bd55046d3d81d3,brinquedos,44.0,1450.0,1.0,683.0,31.0,25.0,24.0
a564f50791e1677ddf2801fe1e8365c8,telefonia,52.0,911.0,1.0,480.0,18.0,17.0,19.0
6daadc7e6029cf01762f941e488caa1b,brinquedos,44.0,1384.0,5.0,6794.0,38.0,24.0,50.0
5fe23e6307c231e287f13c0a4be06c88,eletroportateis,55.0,2458.0,1.0,1350.0,52.0,25.0,29.0
77115ce07da135cd94ffef9ac16bb1b5,telefonia,34.0,530.0,1.0,90.0,19.0,3.0,11.0
c4ab5e7b0c00f3b99fc11847a619b88e,pet_shop,41.0,307.0,1.0,50.0,20.0,11.0,16.0
4a69179fab5ff745a1fc23748d65551e,beleza_saude,51.0,1294.0,2.0,1025.0,21.0,10.0,16.0
20c3404e9bea9621d876e152794ba2d1,pet_shop,26.0,414.0,1.0,150.0,40.0,15.0,40.0
18290697e1929309b3195d2931c91b09,automotivo,50.0,750.0,1.0,2313.0,45.0,11.0,32.0
651fe753ea1d6ad3d5744c1bffd3d6e1,beleza_saude,56.0,609.0,1.0,50.0,16.0,16.0,11.0
927019d88409196f97d1fd56daaeecc1,beleza_saude,48.0,455.0,1.0,475.0,18.0,16.0,14.0
a9fa0428bc677ac4d0a948fe2982ad1d,esporte_lazer,49.0,409.0,1.0,200.0,24.0,5.0,21.0
d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34.0,494.0,1.0,300.0,18.0,9.0,14.0
1e2c4845a09f960ea8b021fa72d98006,eletrodomesticos,58.0,130.0,1.0,300.0,18.0,8.0,13.0
68d4a18af52949f090ca394f7b8fe68c,esporte_lazer,40.0,486.0,1.0,550.0,25.0,15.0,20.0
b95aed929cdfdbe9667099552a3c28fa,fashion_bolsas_e_acessorios,54.0,719.0,2.0,200.0,16.0,2.0,11.0
4cceacaeb21aa22aa51b4c724de3758d,moveis_decoracao,44.0,316.0,1.0,900.0,40.0,20.0,40.0
2d27a2ca6a182ff8cee95fea0f6a69ce,casa_construcao,56.0,371.0,1.0,200.0,20.0,8.0,16.0
eb41f1f2a3acc800eacb69d0b5c63881,esporte_lazer,39.0,1785.0,1.0,450.0,16.0,10.0,12.0
e06f99e79036d681effa3de75989bf22,relogios_presentes,54.0,257.0,5.0,200.0,16.0,2.0,20.0
91b08d34d0ba4db44da2dc382867ba49,telefonia,47.0,137.0,2.0,100.0,16.0,4.0,11.0
f175811ea0e0a865f56125dfbb04a8a6,cool_stuff,46.0,882.0,1.0,1050.0,42.0,25.0,15.0
5dc0a51cc6ee5656da48ae091e9ffdc7,eletroportateis,59.0,123.0,1.0,250.0,16.0,35.0,25.0
fb2f2ec90b4ee90ad257bbf89d01247e,cama_mesa_banho,44.0,629.0,1.0,850.0,16.0,10.0,16.0
b30d7b0adcdc4a117f455472548155ec,eletrodomesticos,60.0,1014.0,4.0,150.0,30.0,10.0,15.0
6413f7a28e149a324c4a914000399fb2,cool_stuff,53.0,629.0,1.0,975.0,37.0,31.0,17.0
efb23bb2d728864f9d7d3cdad802ca87,automotivo,58.0,292.0,2.0,2950.0,30.0,10.0,60.0
f1b5bab9091189a35c60f52afb5bcfa0,esporte_lazer,52.0,354.0,1.0,1223.0,32.0,25.0,23.0
b17808303e15dd50538c011b44295427,cama_mesa_banho,56.0,502.0,3.0,1050.0,23.0,93.0,118.0
a01801e4d348c3375e43643085a6b576,eletrodomesticos,55.0,1855.0,1.0,350.0,16.0,20.0,11.0
a475fdcc33516e3be47806479b670256,cool_stuff,51.0,298.0,1.0,900.0,25.0,10.0,25.0
ed5666106b8fb47b57c4b2c5f67a755b,informatica_acessorios,36.0,957.0,3.0,200.0,16.0,9.0,12.0
74e48c5377480b7d048d7b294abc569b,cool_stuff,45.0,3908.0,13.0,300.0,21.0,12.0,12.0
c6e3c9a59b663e36a8b95b2dde81fa33,esporte_lazer,30.0,451.0,2.0,1300.0,30.0,10.0,25.0
7f1a77bec0639e473392e91a504272a5,cool_stuff,57.0,605.0,4.0,575.0,30.0,11.0,17.0
36d74b6f7d7c0e188328c310f9d9896e,fashion_bolsas_e_acessorios,46.0,455.0,6.0,450.0,24.0,10.0,12.0
913eefa4eb54c8a9bcb9871dfd94a0ca,ferramentas_jardim,28.0,634.0,2.0,400.0,20.0,5.0,21.0
323aa447dc953b5592e25c37ce6f36e2,perfumaria,50.0,302.0,1.0,350.0,20.0,15.0,20.0
0ef539a5334aaf06f2a028d08021f681,brinquedos,43.0,713.0,1.0,22983.0,62.0,55.0,62.0
e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,46.0,348.0,1.0,600.0,26.0,2.0,20.0
cce679660c66e6fbd5c8091dfd29e9cd,cama_mesa_banho,43.0,125.0,1.0,250.0,40.0,4.0,30.0
868ceb027ab706a4dee42e2220006b85,informatica_acessorios,23.0,978.0,4.0,1550.0,25.0,15.0,25.0
e2d0024603f9c0d4c42064b804bb2215,bebes,52.0,712.0,2.0,400.0,20.0,20.0,20.0
51918218f3716b668803406ba6a2318c,utilidades_domesticas,48.0,657.0,1.0,2700.0,24.0,39.0,29.0
d05f6ff12fe26d165338b1d182b4a7f3,artigos_de_natal,39.0,200.0,2.0,400.0,16.0,9.0,11.0
90aaf7f993470e411207adabf5b998b6,informatica_acessorios,34.0,1727.0,1.0,50.0,30.0,30.0,20.0
16241e79b047426033194065d8b321b2,moveis_decoracao,57.0,526.0,2.0,400.0,18.0,19.0,14.0
aea8161ed6bc3b11628cd393fd03486a,fashion_bolsas_e_acessorios,52.0,85.0,1.0,200.0,16.0,2.0,11.0
0ffd7e5d9372f67eb4346205f0cbcb2a,moveis_sala,26.0,907.0,1.0,12375.0,56.0,70.0,18.0
faa51d5c696ac870bc1ec1c6d3691c15,automotivo,54.0,223.0,1.0,1650.0,41.0,19.0,41.0
a97c27ea59cd231856af01eceb977ac9,utilidades_domesticas,60.0,120.0,1.0,1500.0,45.0,45.0,45.0
d249f9dc99c68bbd2e4301672e0f97c5,moveis_decoracao,56.0,314.0,1.0,700.0,40.0,15.0,40.0
ac374e17faa1d8981d2c2329449d1519,cama_mesa_banho,39.0,444.0,1.0,550.0,30.0,3.0,19.0
d7cdea99e6f50310c242d02f16f1f63c,relogios_presentes,41.0,359.0,4.0,450.0,23.0,23.0,20.0
b273b6db0baa191909f11d3bc4d44144,relogios_presentes,39.0,622.0,1.0,340.0,18.0,9.0,13.0
913580fde3e72c3b3e4ce0b79963bee6,telefonia_fixa,53.0,318.0,4.0,100.0,16.0,5.0,13.0
31d976f5306d3408e3d41d670343495f,automotivo,58.0,1063.0,3.0,2600.0,25.0,15.0,20.0
ee37349d258101b9d573a256d1401ff7,esporte_lazer,46.0,765.0,1.0,1996.0,86.0,17.0,18.0
7c24503a64637f3ab756ed1b44826747,brinquedos,44.0,302.0,2.0,247.0,18.0,12.0,14.0
0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33.0,932.0,1.0,396.0,18.0,11.0,14.0
d3e08a8d7b87b86014638167087a8eaa,telefonia,60.0,668.0,5.0,300.0,17.0,4.0,12.0
9e070ed5cbb78c56d84cd29220d36490,esporte_lazer,32.0,536.0,1.0,1846.0,49.0,37.0,28.0
99b89f140f651db441848081814dd1a1,informatica_acessorios,32.0,296.0,1.0,1000.0,24.0,25.0,21.0
4927206e432eb9e2cb9f4d182a16c7d5,relogios_presentes,56.0,486.0,2.0,367.0,18.0,8.0,12.0
5ca414808a1673669317d56dd0fd6b1b,beleza_saude,35.0,262.0,3.0,1200.0,19.0,15.0,23.0
8049d38dde63e0ca96af1e9511d4727d,cama_mesa_banho,59.0,628.0,3.0,3650.0,49.0,18.0,41.0
288dbc06591742c5d7fe90fbfb08943e,moveis_decoracao,55.0,1130.0,1.0,3450.0,43.0,18.0,22.0
0ab78aeb8039e8ee1d47412e56baded3,consoles_games,54.0,342.0,1.0,200.0,17.0,3.0,14.0
13befae9b3fb34c439cf4744fd18dfa7,cama_mesa_banho,43.0,124.0,1.0,250.0,40.0,4.0,30.0
d55d7f0c5ef5a075a5a30e2517867bc9,cama_mesa_banho,52.0,244.0,1.0,3200.0,45.0,15.0,35.0
5ede6e418a361cb82ecd118bfe83ca2d,relogios_presentes,44.0,483.0,4.0,350.0,16.0,12.0,12.0
19ff2d1670779cdd13a453274509bc1c,fashion_roupa_masculina,43.0,412.0,1.0,300.0,35.0,30.0,20.0
1f112631857414c63be3c00b6d8bf45f,relogios_presentes,58.0,593.0,1.0,467.0,19.0,13.0,20.0
59da9108971775375af05a7280fc14be,esporte_lazer,60.0,393.0,1.0,3450.0,57.0,20.0,30.0
2362d3d1782889c8759aa6ace2c73aad,automotivo,56.0,370.0,1.0,6100.0,30.0,25.0,25.0
48b099f6925c19d46ed5f013267681c2,cama_mesa_banho,55.0,134.0,3.0,650.0,27.0,10.0,23.0
f87341d0a32c1998e212c1c9ec6d3362,ferramentas_jardim,44.0,1064.0,3.0,5500.0,48.0,30.0,30.0
fb29f48bfea41db52e349454f433340e,informatica_acessorios,59.0,690.0,1.0,300.0,39.0,9.0,20.0
04a67e69edfb208f784da30294f69c5b,esporte_lazer,51.0,1256.0,1.0,1350.0,26.0,18.0,18.0
c8d415e06ebd7a37c7a5b4a18641ca11,beleza_saude,53.0,1267.0,1.0,383.0,17.0,13.0,15.0
1219ebeab3a90333cfc5bbf44f846398,bebes,59.0,1648.0,3.0,600.0,23.0,33.0,11.0
25b569d22d25020f8a5d52f8ad129b14,papelaria,41.0,308.0,2.0,300.0,25.0,10.0,19.0
ea260f972b87224bc68cc0c605e915fc,relogios_presentes,44.0,170.0,2.0,343.0,19.0,22.0,20.0
217acb8d395f2dba1228410a1bf20d29,automotivo,35.0,517.0,3.0,200.0,31.0,4.0,21.0
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44.0,598.0,4.0,4100.0,89.0,4.0,42.0
7d39a5380ff19ab4ac1facc7dcd05480,esporte_lazer,57.0,859.0,1.0,600.0,30.0,5.0,15.0
4b6b3a7072d549354c3743dedbf4170a,relogios_presentes,60.0,160.0,3.0,350.0,16.0,2.0,20.0
845968d70e40e2ceece1bc1d3f5812d7,cama_mesa_banho,60.0,389.0,1.0,400.0,16.0,10.0,16.0
71cedfb0fc49b02e2cb77b7ae1fff332,informatica_acessorios,31.0,618.0,2.0,613.0,20.0,15.0,18.0
ecbe401f10ecd3b822d940d63cc3311e,eletronicos,60.0,915.0,4.0,700.0,16.0,7.0,12.0
3197fca73726f51df11ef871f9c30213,alimentos,51.0,462.0,3.0,238.0,17.0,12.0,15.0
c989db5e9fa3ee241a62cf92a4a27a4b,relogios_presentes,49.0,571.0,2.0,200.0,20.0,7.0,15.0
31699327e8b1095210f7c48d91fc09f0,cama_mesa_banho,57.0,592.0,1.0,1400.0,38.0,11.0,30.0
09ebc052c8e265f5ea1e86320c049322,moveis_decoracao,40.0,249.0,4.0,7250.0,62.0,6.0,62.0
c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,34.0,612.0,4.0,9750.0,27.0,15.0,92.0
4bc3ab2ff016887e619e587a993af3bf,relogios_presentes,44.0,516.0,1.0,500.0,20.0,11.0,15.0
3d74d787086b0e22ac320ae43b240aea,cool_stuff,57.0,1003.0,3.0,200.0,30.0,20.0,40.0
cd489785324bc65510f5a0ea2382f1d3,utilidades_domesticas,38.0,614.0,1.0,5300.0,30.0,35.0,30.0
833963db6b40227a1f9a69133c7e41ce,utilidades_domesticas,23.0,521.0,1.0,450.0,25.0,16.0,16.0
94cff684a6f115a32507988ff6541801,construcao_ferramentas_construcao,56.0,225.0,1.0,300.0,20.0,12.0,25.0
2c1cc48126c2bdca9e59a300ade4f1c8,brinquedos,41.0,515.0,1.0,600.0,18.0,13.0,15.0
bad9d1329b763d5a67f2d5d6b0a5f94d,bebidas,40.0,423.0,1.0,1400.0,18.0,34.0,18.0
1f32fa4223c913c075458059fde383bb,informatica_acessorios,46.0,207.0,2.0,950.0,36.0,15.0,23.0
8ce0b48cdcc4b753ae4de64497998338,telefonia,52.0,1371.0,2.0,600.0,18.0,6.0,15.0
657247f6f60543b93e3cc708a8e6329c,malas_acessorios,53.0,526.0,2.0,18050.0,75.0,20.0,50.0
a7c73814e6894bc049f7aac7d37f7175,telefonia,54.0,883.0,4.0,300.0,16.0,4.0,20.0
a880fc1c1a8af0fbd7f9bf9b4e51870f,utilidades_domesticas,57.0,377.0,2.0,900.0,30.0,25.0,25.0
5e6935146c2d07b17b2ca0d3e98cb1f6,beleza_saude,45.0,455.0,1.0,200.0,20.0,3.0,11.0
8cfcfc09db52830c8dab9e5a36d7ae6b,esporte_lazer,42.0,607.0,4.0,300.0,38.0,10.0,35.0
b4f9530c931398e215242293c2c8ba4c,telefonia_fixa,59.0,1542.0,3.0,283.0,20.0,9.0,15.0
4debd977b5bc245487ec61b7961b16e3,telefonia,59.0,506.0,3.0,650.0,19.0,3.0,11.0
c7a94c6dde9d81dc864941084dbdfe45,esporte_lazer,58.0,246.0,2.0,1100.0,60.0,15.0,15.0
5d3a28908289035ee6394b67a15a2687,fashion_bolsas_e_acessorios,60.0,1118.0,4.0,3200.0,22.0,15.0,20.0
8ad5422c2f13436a172cbdd5f2faa00e,eletrodomesticos,55.0,264.0,1.0,1200.0,55.0,19.0,46.0
d58020f0dc3b18e41728f846f5072a6c,telefonia,58.0,678.0,3.0,150.0,17.0,8.0,14.0
2037fcc268b127d15234b91f823f734a,fashion_bolsas_e_acessorios,51.0,731.0,1.0,200.0,16.0,2.0,20.0
1e792313d6d23699b3ed772e7042b089,papelaria,57.0,192.0,1.0,1575.0,31.0,31.0,34.0
efce3fae189352dae985bc199c030d93,cama_mesa_banho,51.0,326.0,1.0,7550.0,60.0,12.0,40.0
c1a97b7dfb03db09a3736bd6f1eb9034,beleza_saude,54.0,1598.0,1.0,800.0,16.0,5.0,11.0
9a7c0784b8058269d176b3089c946ed0,cama_mesa_banho,54.0,629.0,2.0,900.0,16.0,10.0,16.0
34604421b410aa74270f4309503a4338,automotivo,33.0,703.0,5.0,1350.0,32.0,28.0,28.0
55ba658d5c2f0b1f118f98c36fe3fa04,brinquedos,63.0,2136.0,1.0,200.0,16.0,2.0,11.0
c46c87888b081cf424913fd74b9b6e87,beleza_saude,40.0,183.0,4.0,450.0,27.0,11.0,19.0
75b244904ed62f3af89d3fa542c41026,brinquedos,33.0,104.0,3.0,2050.0,20.0,31.0,30.0
d902ca64b614964dc31d6b0372e800ac,moveis_decoracao,56.0,297.0,2.0,750.0,100.0,5.0,20.0
1f411e9a31196b71ed8438c8254b858e,pcs,54.0,1053.0,2.0,11850.0,50.0,50.0,25.0
aa96d291abe7cd0000c25e34bc8ed316,utilidades_domesticas,53.0,679.0,1.0,250.0,16.0,2.0,11.0
ead72457c58dcea14f94c2223c684716,esporte_lazer,51.0,2050.0,1.0,50.0,20.0,16.0,12.0
13d4517626b8f08688c28586123fd638,livros_interesse_geral,55.0,236.0,1.0,250.0,27.0,9.0,18.0
013fef6ee8c8f3ff998e8f0a950a0495,utilidades_domesticas,37.0,149.0,1.0,150.0,35.0,16.0,16.0
1dec4c88c685d5a07bf01dcb0f8bf9f8,automotivo,44.0,982.0,3.0,17600.0,49.0,49.0,23.0
3d5100aa426e420a80a8fab06e9d198c,relogios_presentes,25.0,726.0,3.0,200.0,20.0,8.0,20.0
bffdb7d6bdb994823039ac983d6d30ec,pet_shop,31.0,621.0,1.0,144.0,18.0,12.0,16.0
b23b10e4282fc95fb2db440d4dded066,instrumentos_musicais,37.0,148.0,1.0,400.0,20.0,7.0,20.0
2078312a2dcf1fcd8a38eabcf5dd033a,moveis_decoracao,54.0,1045.0,3.0,400.0,50.0,3.0,25.0
1aba5f6d342892bef219db99ae29f029,fashion_bolsas_e_acessorios,42.0,1359.0,1.0,350.0,16.0,2.0,11.0
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,25.0,176.0,1.0,163.0,17.0,11.0,13.0
7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,60.0,1800.0,7.0,9900.0,60.0,50.0,20.0
b77ae16cc8f67cd1c0ec781d5bf4da2b,cool_stuff,60.0,594.0,1.0,2050.0,42.0,25.0,15.0
cfb763496d9fc48751a27db4fd02aa2d,cama_mesa_banho,38.0,168.0,2.0,350.0,25.0,9.0,19.0
